-4.588471259921789169e-03,-3.172815311700105667e-03,-1.248649507761001587e-02,-1.283139735460281372e-02,-1.723794825375080109e-02,4.449788015335798264e-03,2.664903411641716957e-03
-4.591361153870820999e-03,-3.158072475343942642e-03,-1.249756850302219391e-02,-1.279472373425960541e-02,-1.724104210734367371e-02,4.512351471930742264e-03,2.663202350959181786e-03
-4.591178614646196365e-03,-3.169193398207426071e-03,-1.249449141323566437e-02,-1.280914712697267532e-02,-1.723908819258213043e-02,4.485805984586477280e-03,2.663941821083426476e-03
-4.594452213495969772e-03,-3.140138927847146988e-03,-1.251088362187147141e-02,-1.275915000587701797e-02,-1.724196784198284149e-02,4.539415240287780762e-03,2.663510385900735855e-03
-4.593142308294773102e-03,-3.157848725095391273e-03,-1.250211428850889206e-02,-1.278757955878973007e-02,-1.724088191986083984e-02,4.520458169281482697e-03,2.662667073309421539e-03
-4.588933661580085754e-03,-3.141117747873067856e-03,-1.250407285988330841e-02,-1.277238875627517700e-02,-1.724098995327949524e-02,4.530473146587610245e-03,2.663218183442950249e-03
-4.591869655996561050e-03,-3.169062547385692596e-03,-1.249365881085395813e-02,-1.279873028397560120e-02,-1.724064163863658905e-02,4.503953736275434494e-03,2.662720158696174622e-03
-4.589869640767574310e-03,-3.169041592627763748e-03,-1.248996425420045853e-02,-1.282547134906053543e-02,-1.723856106400489807e-02,4.483217373490333557e-03,2.663430292159318924e-03
-4.591718316078186035e-03,-3.162714187055826187e-03,-1.249228604137897491e-02,-1.281142234802246094e-02,-1.723971404135227203e-02,4.482349846512079239e-03,2.664335304871201515e-03
-4.594319034367799759e-03,-3.173892386257648468e-03,-1.249269302934408188e-02,-1.280751544982194901e-02,-1.724147982895374298e-02,4.480803851038217545e-03,2.663431456312537193e-03
-4.590647295117378235e-03,-3.181050997227430344e-03,-1.247583515942096710e-02,-1.285874564200639725e-02,-1.723879389464855194e-02,4.420826211571693420e-03,2.665185369551181793e-03
-4.591835662722587585e-03,-3.136029699817299843e-03,-1.251227874308824539e-02,-1.275512203574180603e-02,-1.724183931946754456e-02,4.556500818580389023e-03,2.662631915882229805e-03
-4.587502218782901764e-03,-3.189290408045053482e-03,-1.247648801654577255e-02,-1.286194287240505219e-02,-1.723766699433326721e-02,4.429942462593317032e-03,2.664609579369425774e-03
-4.587917122989892960e-03,-3.177664242684841156e-03,-1.248599775135517120e-02,-1.282622851431369781e-02,-1.723970286548137665e-02,4.481400363147258759e-03,2.662838203832507133e-03
-4.591644275933504105e-03,-3.142646281048655510e-03,-1.251171994954347610e-02,-1.275846920907497406e-02,-1.724140159785747528e-02,4.559392109513282776e-03,2.662410726770758629e-03
-4.591365810483694077e-03,-3.163847373798489571e-03,-1.249894592911005020e-02,-1.278705336153507233e-02,-1.724027469754219055e-02,4.522164817899465561e-03,2.662372775375843048e-03
