2.647086381912231445e-01,3.474513068795204163e-03,1.860869079828262329e-01,-1.324710994958877563e-01,-7.239253260195255280e-03,5.763918161392211914e-01,1.781873032450675964e-02
2.464973628520965576e-01,1.418976113200187683e-03,1.826575994491577148e-01,-1.052730828523635864e-01,-3.400892950594425201e-03,5.581507086753845215e-01,1.905205845832824707e-02
1.860262006521224976e-01,-5.706344544887542725e-02,-8.099702000617980957e-02,-2.670251205563545227e-02,1.415022015571594238e-01,1.295726299285888672e-01,4.048418998718261719e-02
5.396806001663208008e-01,1.682688295841217041e-02,2.346060872077941895e-01,-2.862861752510070801e-02,-3.580003231763839722e-02,3.615692555904388428e-01,5.823513120412826538e-02
-1.287714987993240356e-01,-7.420522719621658325e-02,-6.357155740261077881e-02,-3.253250718116760254e-01,8.757957816123962402e-02,6.968165636062622070e-01,3.488960489630699158e-02
-2.177315950393676758e-01,-1.260148286819458008e-01,-3.852961212396621704e-02,-3.425494432449340820e-01,1.239673644304275513e-01,-2.231612503528594971e-01,8.078620582818984985e-02
-4.392307996749877930e-01,1.730954647064208984e-02,-4.047442972660064697e-02,6.311044096946716309e-02,5.635472014546394348e-02,-2.012101709842681885e-01,1.430240459740161896e-02
-4.129566252231597900e-01,-1.343470215797424316e-01,1.111754998564720154e-01,-7.099507749080657959e-02,3.720231354236602783e-03,-1.667611151933670044e-01,6.156028807163238525e-02
2.232637107372283936e-01,5.472163856029510498e-02,5.750038474798202515e-02,-6.220114231109619141e-02,-1.023526489734649658e-01,9.849009662866592407e-02,-8.336218446493148804e-02
6.137779951095581055e-01,-4.637630283832550049e-02,-4.269132763147354126e-02,-1.811235249042510986e-01,-9.563837945461273193e-02,1.195272058248519897e-01,-4.131188243627548218e-02
